PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 6, filenames: A:[6]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[7]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
271,1921,0.7751030922,-0.8633559942,1
271,1953,0.1129194498,-0.55495435,1
271,1985,-0.04187804461,-0.7897521257,1
271,2017,0.09712793678,-0.03558921814,1
303,33,-1.396935582,3.816422939,1
303,65,-1.070491791,-1.230114579,1
303,97,-0.6527414322,-1.857041836,1
303,129,-0.9479162693,-4.323676109,1
303,161,-1.23204267,-2.082568884,1
303,193,-1.379142404,-0.722972393,1
303,225,-1.415514946,-0.878998518,1
303,257,-1.825516343,-0.9347808361,1
303,289,10.8828392,-10.53718472,1
303,321,-1.956973553,-4.976854324,1
303,353,-1.829636335,-3.656463385,1
303,385,-1.216543436,-4.275996208,1
303,417,-1.903679848,-5.286879539,1
303,449,-3.182276249,-3.858609438,1
303,481,-3.09297514,-2.444617033,1
303,513,-1.207531691,-1.38100934,1
303,545,-0.3129140139,-0.6880763769,1
303,577,0.06463748217,-0.7324453592,1
303,609,-0.2303469181,-1.063656569,1
303,641,-0.3879619837,-1.369689226,1
303,673,0.2114202678,-0.9145444632,1
303,705,0.2032463253,-0.9764815569,1
303,737,0.3269424736,-1.356952429,1
303,769,0.349881649,-1.23069191,1
303,801,-0.05604344606,-1.118744135,1
303,833,0.6606448889,-1.61746943,1
303,865,1.984322786,-2.406149149,1
303,897,3.339457273,-2.573407173,1
303,929,4.510468006,-2.271757364,1
303,961,4.672320843,-1.942986965,1
303,993,3.945780516,-1.763267756,1
303,1025,2.336403608,-1.521772504,1
303,1057,0.6502404213,-1.249370813,1
303,1089,-0.7323036194,-0.6984095573,1
303,1121,-0.5883636475,-0.3769641519,1
303,1153,0.2720787525,-0.9414182901,1
303,1185,4.147621155,-1.565009475,1
303,1217,6.087264061,-1.444814205,1
303,1249,7.549380779,-1.185456991,1
303,1281,7.578018188,-1.453620315,1
303,1313,4.733245373,-2.02965641,1
303,1345,3.848117828,-2.344959259,1
303,1377,4.439418793,-3.054489136,1
303,1409,4.149549007,-4.301548481,1
303,1441,4.659778118,-4.224899769,1
303,1473,4.696753025,-3.714673042,1
303,1505,2.944930792,-2.864524126,1
303,1537,1.893586159,-2.227438927,1
303,1569,1.494105339,-1.726435065,1
303,1601,0.9542241096,-1.040743232,1
303,1633,0.3406965733,-1.159848571,1
303,1665,-0.6809850931,-0.689165473,1
303,1697,-1.13230288,-0.5981111526,1
303,1729,-0.8153226972,-0.7174101472,1
303,1761,-0.420963645,-0.2563488185,1
303,1793,0.1174794063,0.2437375188,1
303,1825,0.8869891167,-0.3444519937,1
303,1857,0.931663096,-0.8396856189,1
303,1889,0.5956492424,-0.3015693426,1
303,1921,0.6899174452,0.246367991,1
303,1953,0.9541445374,-0.5152461529,1
303,1985,0.2612659037,-1.932805777,1
303,2017,0.1102204025,-0.3369079828,1
335,33,0.03199160099,3.955582142,1
335,65,-0.9021854401,-1.254747987,1
335,97,-1.281192303,-1.84692657,1
335,129,-3.361392975,-5.620890141,1
335,161,-4.541806221,-2.51005125,1
335,193,-4.22704649,-0.6000851989,1
335,225,-2.937731981,1.009965181,1
335,257,-14.67777634,-10.50858879,1
335,289,-3.680068016,-4.371254444,1
335,321,-1.825694323,-3.120816231,1
335,353,0.04750525951,-1.110681534,1
335,385,-1.325973034,-5.561299324,1
335,417,-2.686045647,-6.392206192,1
335,449,-2.161301136,-4.565797806,1
335,481,-2.39145565,-2.346889257,1
335,513,-1.497812271,-1.55006218,1
335,545,-0.8344830275,-1.026751041,1
335,577,-0.9877947569,-0.6754484177,1
335,609,-1.178387284,-1.058994293,1
335,641,-0.8271869421,-1.035863161,1
335,673,0.143434763,-0.6766463518,1
335,705,0.4010273814,-0.9979225993,1
335,737,0.4595047832,-1.042509556,1
335,769,0.6150257587,-1.387645483,1
335,801,0.3744288683,-3.018921614,1
335,833,0.7802746892,-3.817661047,1
335,865,1.758574843,-2.216785908,1
335,897,3.034687281,-1.388041496,1
335,929,3.119148254,-1.094124794,1
335,961,4.12764883,-0.6285839081,1
335,993,5.728116512,-0.5071783066,1
335,1025,5.094822407,-1.133387685,1
335,1057,1.701408863,-1.751277208,1
335,1089,-0.8752779961,-0.6219017506,1
335,1121,-0.8510968685,-0.4134280682,1
335,1153,0.5178246498,-0.6333558559,1
335,1185,2.54756546,-1.010262251,1
335,1217,5.388074398,-1.634973645,1
335,1249,7.108067989,-2.111522198,1
335,1281,6.566905975,-2.019507885,1
335,1313,3.951989651,-2.22513628,1
335,1345,2.232275963,-2.143658638,1
335,1377,2.836007118,-2.274437189,1
335,1409,3.935274839,-2.808227062,1
335,1441,4.28350687,-2.939111233,1
335,1473,4.247982025,-2.651356697,1
335,1505,2.344696283,-1.564077854,1
335,1537,0.6639575958,-1.788244009,1
335,1569,0.5251626968,-2.68684268,1
335,1601,0.3324382901,-2.58742547,1
335,1633,-0.6546654105,-0.9611479044,1
335,1665,-1.895723939,-0.1132794619,1
335,1697,-1.477864265,-0.5292971134,1
335,1729,-0.2398030758,-0.746391356,1
335,1761,0.1483020186,-0.248721838,1
335,1793,0.1662243307,-0.1294213533,1
335,1825,0.4044299126,-0.3887376487,1
335,1857,0.3565492332,-0.9339132905,1
335,1889,-0.1436662078,-0.8812366724,1
335,1921,0.148404479,0.509447813,1
335,1953,0.4486387968,0.4123433828,1
335,1985,0.7311236858,-1.295197129,1
335,2017,0.86556077,-0.7086638808,1
367,33,-0.4371511936,3.569629669,1
367,65,-2.262475252,-1.811896443,1
367,97,-2.639197826,-3.490328312,1
367,129,-5.182929516,-3.045614481,1
367,161,-5.104529381,-2.748501539,1
367,193,-0.6635248661,-0.3835783005,1
367,225,-1.084920883,-0.1484123468,1
367,257,-2.046796322,-1.721984506,1
367,289,-1.772595167,-2.144487858,1
367,321,-0.6993174553,-2.044357777,1
367,353,-0.04085540771,-2.271013975,1
367,385,-1.065459967,-4.047939301,1
367,417,-2.41405797,-22.95515442,1
367,449,-0.1413285732,-3.411996841,1
367,481,-0.975912571,-2.32632184,1
367,513,-1.761390686,-1.888640404,1
367,545,-2.368751287,-1.333580017,1
367,577,-3.028655052,-1.13007319,1
367,609,-1.770663738,-0.8832697868,1
367,641,-0.4264982045,-0.7017018199,1
367,673,0.1593991965,-0.6694487333,1
367,705,0.6321148872,-0.5266140699,1
367,737,0.5418911576,-0.05931329727,1
367,769,0.9961641431,-0.8218426108,1
367,801,1.808740973,-2.023130894,1
367,833,0.7254199982,-3.499054193,1
367,865,0.8930518627,-2.836748362,1
367,897,1.798994541,-1.377229095,1
367,929,2.765911102,-2.057942152,1
367,961,5.202728271,-1.105549097,1
367,993,7.289924145,-0.419093132,1
367,1025,7.841217518,-1.386254191,1
367,1057,4.192791939,-3.669309616,1
367,1089,0.3255815506,-1.150229812,1
367,1121,0.4055461884,-0.07689034939,1
367,1153,0.8332977295,0.3183044195,1
